,FIPS,Years of Potential Life Lost Rate,YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% LBW (Black),% LBW (Hispanic),% LBW (White),% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,# Chlamydia Cases,Chlamydia Rate,Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),# Uninsured,% Uninsured,# Primary Care Physicians,PCP Rate,# Dentists,Dentist Rate,# Mental Health Providers,MHP Rate,Preventable Hosp. Rate,Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% Screened,% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),Cohort Size,Graduation Rate,# Some College,Population,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,# Single-Parent Households,# Households,% Single-Parent Households,# Associations,Association Rate,Annual Average Violent Crimes,Violent Crime Rate,# Injury Deaths,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,% Drive Alone,% Drive Alone (Black),% Drive Alone (Hispanic),% Drive Alone (White),# Workers who Drive Alone,% Long Commute - Drives Alone,Life Expectancy,Life Expectancy (Black),Life Expectancy (Hispanic),Life Expectancy (White),# Deaths,Age-Adjusted Mortality,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (White),# Deaths.1,Child Mortality Rate,Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),# Deaths.2,Infant Mortality Rate,Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access,# Drug Overdose Deaths,Drug Overdose Mortality Rate,# Motor Vehicle Deaths,MV Mortality Rate,% Insufficient Sleep,# Uninsured.1,% Uninsured.1,Other PCP Rate,% Disconnected Youth,Household Income,Household income (Black),Household income (Hispanic),Household income (White),% Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,# Firearm Fatalities,Firearm Fatalities Rate,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,% < 18,% 65 and over,# African American,% African American,# American Indian/Alaskan Native,% American Indian/Alaskan Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,% Female,# Rural,% Rural
FIPS,1.0,0.056260741675729586,-0.03734617442482611,0.08040712920574247,0.09388080526210883,0.040554985344022486,0.03183866123149539,-0.0039247916739917725,-0.04464943939948325,0.0019804800629868373,0.0314220024455423,-0.14820558263181213,0.02532276587957646,0.05763312564953747,-0.08925048348401732,0.06274420934921236,0.018187341662055136,-0.012282672062000618,0.014678163497210881,0.02253489387230927,-0.0643789342313387,0.02893231060146084,-0.19930692480404028,0.07721997054478107,-0.0007254881041288808,0.037773653169267514,0.05759704376011476,0.03620844020857745,0.08708906156604901,-0.04984163851877368,-0.05124297442641976,-0.01731420209464709,-0.051082999632452955,0.013545847930502838,-0.0079107017106466,0.060616582688009533,-0.03482743634701554,0.08472138063677911,0.028481426230902992,-0.08580980230198526,-0.06257299918411792,0.05872356794378807,-0.1542109686672871,0.02406410722746517,0.011011186063577176,-0.019224216159725842,0.012153333362676247,0.017676113128956696,-0.06553608940818417,0.03675816175352394,0.052585786618532804,-0.043370448983961155,0.049605465363822585,0.03831916750599398,0.1232856583955187,0.0342213529949017,-0.00027224756378563795,0.05038757206918642,0.05683001312489441,0.009852919572522238,-0.09708676600110136,0.11520772222212206,0.06740938958415887,0.0395751630568918,0.1063985345298384,0.009228230791279803,-0.020699471347025728,0.0564900021299425,-0.042047149736536484,0.050031460180345884,-0.015582648875903063,0.005458567751058295,-0.0350291879851386,0.00033767954688440415,0.018704617839435344,0.02433623454877939,-0.01026645023522463,0.05951362070765056,0.03443316151733078,0.02453091239907509,0.04044919511321561,-0.061617938986037915,-0.03369060765094508,-0.07482900136798906,-0.06723239910711122,-0.15176188565490706,0.03527802870402701,0.020929200966344944,0.03566629339305711,0.06591048491044046,0.14105529571549755,0.007754614740426304,0.03761572425580401,-0.04692307692307692,0.2997325986548902,0.14031620553359683,-0.15667584493444994,-0.009523809523809525,0.0989010989010989,0.08034188034188035,-0.03645320197044335,0.026789191392885738,0.030184488753582178,-0.03451478732602252,-0.0029310860865956463,-0.12765160643139464,0.026352819120468947,0.0033307851700603948,0.006732064205214375,-0.0020815333572159435,0.0676082299544208,0.13101814142910034,0.04124656466457959,0.015853182350644278,-0.01136512892953174,0.05190217831721729,-0.007948922724352853,0.000884354863127459,-0.13830905936169094,-0.045304314194296966,-0.03467506242220524,0.01578307793806324,-0.05074867299321687,0.025715843649276336,-0.01033558690299675,0.011990254301812091,-0.12867486086644073,0.03263622228816717,-0.03903083558682221,0.03997614358234625,-0.003214020647454744,0.045177123080137986,0.04611553101745482,0.05007899442698658,-0.06743767360515758,0.04920093985933755,0.00046390637629353034,-0.0033479910256804064,0.006500739799220429,0.04315813392467226,0.004687919339124877,0.057985641973873715,-0.0002259153705103912,0.036591545052426885,0.03951978332957169,-0.02415448050063192,-0.046396235914368054,0.03917825528247571,-0.022121741703422192,-0.02256545053228361,-0.020698221101422946,-0.0489132019658488
Years of Potential Life Lost Rate,0.056260741675729586,1.0,0.6100953353762343,0.44173045528750227,0.8393693998544484,0.13046772848479857,0.27462931805037066,0.3673254046320308,0.20364997681953123,0.2348560670274979,0.006045730615597803,0.2358306518527513,0.4270704257738148,0.19828738273061777,-0.4169320597565174,0.4615189773636641,-0.30598363876683454,-0.22341053384601628,-0.23557550277308073,-0.21134650055684318,-0.1425610155820557,-0.2849275434826551,-0.08760359814030542,0.21875588199012086,0.49209243069894126,0.16877033876596567,0.5352810827575126,-0.2859174907485482,0.1310238251470731,-0.3266176089183513,-0.27767494187354685,-0.3338227606224863,-0.1864981602943529,-0.32447547076599187,-0.24697953979721934,0.22149733889139966,-0.05993926113866144,-0.018236643592131414,0.23855834925359073,-0.1415800881414231,-0.10917690986887664,-0.09446367619261509,-0.17674843756140182,-0.11807411078146758,-0.043324139439502016,-0.1800549404640354,-0.11758659821667757,-0.386584007561399,0.1820303210082317,-0.291453691270057,-0.2942759498238305,-0.2822384167470439,-0.21360752651820306,-0.30592941953220554,0.3590298297453215,0.3973428210282842,0.39698232609257855,0.15352846498790707,0.42900553084174864,-0.399370008357032,-0.3610414545568978,0.13288512595587632,-0.2537062898832454,-0.28958448333712156,0.2220484129332901,-0.24952268413712925,0.33587121688164795,-0.2307746404412335,0.07695148878137481,-0.19219848942604578,0.6832930920749721,-0.056528334341694894,-0.139863877703738,-0.11306522853476038,-0.19434322177502597,0.20255879637732638,0.15347125335287515,0.04383741258741259,0.009106317411402156,0.1940805051302289,-0.29130890922002667,-0.07294419882533282,-0.9277274441029625,-0.7057811076237724,-0.13146762335132584,-0.8044150143255501,-0.15848235817992068,0.9407002481652831,0.6185240039013112,0.35159804099401415,0.8278457894322095,-0.3326688386299316,0.5084563160335842,0.6884615384615385,0.6470383275261324,0.5615283267457181,-0.26956217517257897,0.6444055638176888,0.5692307692307692,0.6752136752136753,0.5596059113300492,0.2553339401930073,0.347396315824767,0.44111336774944576,-0.29381563005877226,0.02223394442070864,-0.18767269336607426,0.4632904298781284,-0.23249424305133723,0.07828487989445038,-0.4716219294975091,0.3946069357028261,-0.29792996905102526,0.5171066047354708,0.019528562665004308,-0.3133049870649962,0.12478084474389625,-0.1359776261040419,0.3683663704716336,-0.3603205569822404,-0.6453453206051946,-0.3528269565438143,-0.5739404521644482,0.1970296565236302,-0.13861594648666323,-0.024865267280583924,0.5524509006435893,-0.353219433604261,0.6917550641624097,-0.2483988380886417,0.24993499043534112,-0.23052600201498366,-0.026723557710218285,-0.21332197361132257,0.45187976648228817,-0.08554072897516336,0.1641093779816384,-0.2707942907705922,0.14911664388548945,-0.2870917202763283,-0.24699965868716728,-0.30812156971699245,-0.19486837170929272,-0.4496134612973771,-0.3865805247384195,-0.1665160079207377,0.34991492368320626,-0.44372120104698115,-0.34718199420716583,-0.058799007044142704,-0.18908205789841448,0.41593363024571006
YPLL Rate (Black),-0.03734617442482611,0.6100953353762343,1.0,0.2640776944574413,0.4829077289751447,0.3259959141981614,0.41176370446033367,0.4446884576098059,0.23972506893855208,0.5347515572024697,-0.06829567432426058,0.2547667688117126,0.4074060097174395,0.39067034454846733,-0.25362178364684457,0.45319764478446917,-0.30658835546475993,-0.42619139868268113,-0.21337869058181927,-0.2509556192558312,-0.03587407034865666,-0.18624976712981836,0.11372749143398703,0.39862104187946884,0.498165007783386,0.3048426651198276,0.33697650663942796,-0.19446343130553656,0.3772046305754171,-0.20202532732074024,-0.14122433165439752,-0.2466257327216041,-0.1661988773055333,-0.22323570159607822,-0.11993520299686139,0.027262280574568483,0.010734854560034993,-0.23701448801800068,-0.008690877983045955,-0.07731740318197594,0.08540714119863044,-0.0660803136860245,-0.1110092280353818,-0.06364435931650843,0.05116559699615169,-0.07911764948199358,-0.07003362740966694,-0.2524327092749486,0.16292285716229457,-0.2855368026254102,-0.2682843472317156,-0.3552455035601103,-0.2255039849976559,-0.24444985394352484,0.19220717958394265,0.3975533677083759,0.41887212716411865,0.3818254720419917,0.41208716377255705,-0.3510443450389208,-0.3705097906064649,0.26725018491775565,-0.1747289972899729,-0.23938115330520393,0.45114211631065565,-0.16466109860782238,0.502885129851422,-0.1906345633577652,0.21577095954660935,-0.20659479628135854,0.48382104786599167,-0.26715102855178796,0.15170955748341475,0.04535860855970295,0.09110281427212849,0.3947735784814437,0.10589623472227114,0.15202336883986806,0.20130984643179764,0.2884758715033728,-0.24528635921040984,-0.29491407547017595,-0.554153898535921,-0.9264778477107244,-0.0817035077981302,-0.45729925505206404,-0.1728842969285848,0.5840763707763608,0.904153898535921,0.20195593879804405,0.4927817500851209,-0.25468466229644865,0.3584469328140214,0.583076923076923,0.45456885456885454,0.5507349454717876,-0.02036233799385041,0.49801777170198225,0.6615384615384615,0.6246153846153846,0.43842364532019706,0.40553285665645217,0.47349878585833644,0.39231016163011184,-0.2971802367917933,-0.1495641952719643,-0.22444445963928034,0.30313228217031496,-0.24688300239284663,0.03927233814874264,-0.18437233739127937,0.41578216171158655,-0.24036565538700835,0.4038474633980252,0.16245105901221757,-0.2058666017526777,0.3308145038482117,0.002278194940584676,0.2990481226864093,-0.34564773638550705,-0.5017705141300647,-0.23373604311225388,-0.33389102180268393,0.3290943139257746,0.008946497129371985,0.009823576583801123,0.502137106883686,-0.21535727116504658,0.3514316314500404,-0.25446343130553656,0.045906902086677366,-0.21273463378726537,0.1096267405409346,-0.0519237316990126,0.35101452854261844,-0.2057879797605825,0.14235764235764237,-0.255639807971226,0.06049063206240431,-0.25364807371730175,-0.26188306481008966,-0.2234008892449659,-0.05586716614356586,-0.2642564002345124,-0.12090098975027297,-0.30356485619643514,0.1309050500061736,-0.23265397038724467,-0.06704589482582508,0.10367722165474974,-0.2602275960170697,0.2591720652623561
YPLL Rate (Hispanic),0.08040712920574247,0.44173045528750227,0.2640776944574413,1.0,0.26916742245601305,0.5486214934490796,0.4718471616710364,0.20272914793462737,0.27118562708186816,0.17216928510657026,0.43276617748448737,0.25177287501231166,0.20160797431868355,0.1388444231418695,0.11187088171265049,0.10464244716984415,-0.15202974786867404,-0.23158557707447647,-0.45280210120156855,-0.36873042876167583,-0.18262674765499448,-0.31297182654330774,0.03716544359693541,0.49397157738480846,0.2641782294313074,0.455158804717299,0.29677276746242265,-0.4045013030087657,0.2595372839991235,-0.39256320051970517,-0.24453905960755276,-0.39022052989767275,-0.26408503094148883,-0.3730939845138587,-0.2949350667085444,0.22801435570574696,-0.026505697232772654,0.37409792260046665,0.11698710533237854,-0.4305595572617737,-0.28396763492036237,-0.19902473397851683,-0.4037390080316215,-0.5238383041772523,-0.43760574428530163,-0.3546912450290673,-0.4971415976632304,-0.3852424763955248,-0.04569631216753631,-0.407505667950565,-0.39348790611134965,-0.48743785560659963,-0.3935586574453538,-0.42541583437564173,0.1720634545740828,0.4717739960731157,0.17708562140315423,0.02284904514474661,0.2734423953804479,-0.39667415383725524,-0.40085894240941516,0.23490499648135116,-0.3548271413264525,-0.3963045712498324,0.300163250498821,-0.3947124184717919,0.2818311924974443,-0.2843577332898638,0.13837921143884585,-0.3856726167050895,0.278357260322681,-0.5174996199761579,-0.010372382301999685,-0.3032766814803389,0.21697126770633182,0.11934896089825667,0.0022099897459437246,-0.08557692307692308,0.09422912767983191,0.0985163834074017,-0.4273479941008457,-0.3104880031562439,-0.35660438962452384,-0.26967283072546233,-0.7784504448921751,-0.2664388810122271,-0.37627295046116604,0.4209857083005444,0.3969827640713717,0.9237801559949211,0.3074950117903138,-0.3163961938442622,0.11612054532408515,0.28846153846153844,0.42111660319261,0.1733615221987315,-0.33861511022666,0.004695194106195366,0.4725274725274725,0.4468376068376068,0.0187192118226601,0.48289371283500443,0.26300380917830585,-0.0427362830220833,-0.3724267604172323,-0.17766599999057725,-0.4321583706857643,-0.33367015646492826,-0.25264307164217265,0.2886196263377471,-0.39882202988755594,0.10701652839410894,-0.4121180607319576,0.29950917626973966,0.16629038011047592,-0.429682337872359,0.16349953531949618,-0.0896568920052286,0.368115512773047,-0.4780754436871584,-0.29209682100699985,-0.33831785042064494,-0.3298135988938337,0.3852385271177218,-0.0927614370362462,-0.30520858451892935,0.3537592838832743,-0.2971973931474343,0.09762292033872942,-0.4317351271408807,-0.010716488300380918,-0.4077859345161874,-0.15981987019169014,0.029354553492484527,0.09686520376175549,-0.3828485421271231,-0.22714384806083937,-0.4109436858438725,0.29119823649818927,-0.4073980866830202,-0.2666465718189856,-0.39737861720752415,-0.09874243227554586,-0.20604855373080147,0.48433767460692356,-0.5055677936042713,-0.3671544438562655,-0.33317313125822956,0.09037054899123864,-0.39468443021989147,-0.46588625499951225,0.07974387347354837
YPLL Rate (White),0.09388080526210883,0.8393693998544484,0.4829077289751447,0.26916742245601305,1.0,0.2277036288868047,0.30519367510317735,0.3176023071950674,0.1321681470026244,0.12189335032038692,-0.020509926258535465,0.1621617945125352,0.3550068080238509,0.2055609114306487,-0.2559238047636998,0.3548788127248912,-0.3015671874625003,-0.27217922565688574,-0.36171155987456566,-0.3772435534739397,-0.13037501304710647,-0.39501552579924304,-0.07469446307116004,0.3885331691912939,0.4042525150463471,0.25425775216095853,0.6420841621404352,-0.4332316543124022,0.2644207106698176,-0.4284999481649121,-0.32253393385346346,-0.42698801962519,-0.24456193437189996,-0.4637160013696221,-0.35146392471244337,0.2502199856257866,-0.12576092019197668,0.05208035232829158,0.2313606266435042,-0.24791461867610368,-0.07351547213311709,-0.10262943026438957,-0.29256583808018305,-0.17032278869986223,0.03936393666908065,-0.23079954308474,-0.17602640975312633,-0.5216173331905319,0.17796063723184663,-0.4607574189095928,-0.4359101129070181,-0.42262221902224784,-0.37104466133445435,-0.4675436540489863,0.3896018391304939,0.39003196152698855,0.3941315369122856,0.11856507113128391,0.48394673037694685,-0.43698473472229127,-0.3005939497926123,0.002462530560181412,-0.410766327810873,-0.44528122843340234,0.21760376206007692,-0.4366971168966806,0.29092712683851646,-0.33308105811116917,0.09866382917407907,-0.3599623801366394,0.6918152699426601,-0.2689612369770075,-0.15203284559030897,-0.2546018118668,-0.06343167701863354,0.21164147837797395,-0.008579723269728293,-0.012980769230769231,-0.03790224223660756,0.09965070456173872,-0.4669366991109934,-0.16432913314262454,-0.7615223702487837,-0.5537713880733016,-0.0945409429280397,-0.9171802694095458,-0.35167683751298456,0.794142698711774,0.4840299100531012,0.22105568655904226,0.9300656836523262,-0.3606346451629445,0.4381424672279245,0.7307692307692307,0.5644599303135889,0.49670619235836627,-0.2359601328451544,0.5466203872853489,0.4901098901098901,0.5241025641025641,0.5857142857142857,0.2866814181293819,0.30552715578275375,0.3455606166551761,-0.3616958045575695,-0.06574280710882084,-0.3769980138128366,0.2138999884553891,-0.3501809455722369,0.036887149989505284,-0.4129786777221414,0.381031716648155,-0.41314969342088964,0.5814454586263654,0.06838394217482195,-0.46394424947389556,0.22810681419874085,-0.12273631346029536,0.3992887624466572,-0.4133334990801054,-0.5150357465565074,-0.3010940347142709,-0.5388450241510494,0.28272994625291553,-0.13506099686301848,-0.020562070900008014,0.46205420253752366,-0.37601616305571955,0.6888311271159837,-0.4297285396213075,0.21287760333755482,-0.4250771271623137,-0.2080005966883795,-0.21615632762014697,0.3808564635482061,-0.26925558938460276,-0.021002983149238087,-0.4048800262723742,0.2169215785296876,-0.4066533455885709,-0.2684330134910901,-0.44070105589002956,-0.2654714132194306,-0.49184343138403847,-0.19472972904571245,-0.3729460234057798,0.18191022282472627,-0.43146515872791,-0.21429344409288137,-0.17266312683171273,-0.37142068606230505,0.3576887465504227
% Fair/Poor,0.040554985344022486,0.13046772848479857,0.3259959141981614,0.5486214934490796,0.2277036288868047,1.0,0.8678829416460601,0.5186398806653686,0.28008379478317097,0.18485571707981507,0.30843424036696054,0.14011611068037116,0.5134692604576819,0.17021959774416567,0.06378585329435858,-0.05841725155997976,0.03627451997832403,-0.44292212940060366,-0.1960939767839002,-0.1586561877883962,-0.02603980929146592,-0.09161673609294216,0.28748492281889837,0.665249657675121,0.337138589565774,0.6061580295509409,0.28389153490619345,-0.047557365919133204,0.4250721642804277,-0.2091445268206763,-0.09375387900468635,-0.1334360558967925,-0.037959857244514755,-0.10372421691093466,-0.04995710668926412,0.12477681834294735,-0.07684619228847114,0.20803292343334717,0.028589685795803975,-0.2984549973028356,-0.1505508740552308,-0.10460827087940744,-0.31346149412736396,-0.25071302362036013,-0.1459549443487748,-0.25388330887364347,-0.2954733712231256,-0.15009949114514898,-0.24222957442833254,-0.10126711037275658,-0.06083641191284515,-0.47984411907941565,-0.07118111258785358,-0.11132121103105012,0.3366110580685791,0.5441045578266223,0.26136868674265434,0.23027155151241888,0.24256965289815247,-0.5228095824849622,-0.46968717318501996,0.246887823121007,-0.02515432844342932,-0.06164514194306271,0.3588311077211477,-0.11040604417473644,0.031594869595727264,-0.032605774109362905,0.22344593356727124,-0.1707939326333864,-0.07303968674786805,-0.23832629798012248,0.2391961324982106,-0.019344189671352777,0.3515414536017002,0.030140692860067562,-0.05962547340441478,-0.01588560693038305,0.24403940886699507,0.1490725022377234,-0.10448325374013741,-0.47135967038499266,-0.11942937528848899,-0.24760554824339373,-0.47174422664472043,-0.19131885356023287,-0.15387661639497646,0.1848282496489886,0.4160170501751978,0.5746242263483643,0.2635451987591083,-0.12490111735964736,-0.016193692195089492,0.6484615384615384,0.3267968560084272,0.2711462450592885,-0.15284093112895825,0.17619123633171044,0.7054945054945055,0.5487179487179488,0.5783251231527093,0.9031280002125052,0.6249060534667731,-0.11871547201570007,-0.15779742176291897,0.049496175833730074,-0.12068836492352648,-0.2574039602044756,0.011079436258808455,0.1994037744499364,-0.24496763851302,0.021227364185110665,-0.18319490374393044,0.06938428641921159,0.6090521970909288,-0.06923717260157482,0.09102439151170195,0.0994403990922439,0.39491285613222715,-0.5050138799914584,-0.2954938071666529,-0.26079083161376787,-0.24854191913015442,0.6682225059407073,0.0009697644439235907,-0.1115963988829264,0.4057067955705637,-0.12160333968732791,-0.07607487876724267,-0.1430701383573069,-0.39130240074767814,-0.1086446863022133,0.03586912585740989,0.23616807798608447,-0.1992425200168563,-0.056437227923097216,0.01621241374126843,-0.01922897385749396,0.2690171378574519,-0.09210155449914711,-0.017989886219974716,-0.0697088515894069,0.04733172090262109,0.13727665402444164,0.663223356255956,-0.23197883197883198,-0.7119672948729656,0.12243609763991452,0.4568641896220372,-0.2688232764414152,-0.24141985942049138,-0.23492337857782536
Physically Unhealthy Days,0.03183866123149539,0.27462931805037066,0.41176370446033367,0.4718471616710364,0.30519367510317735,0.8678829416460601,1.0,0.78933098385872,0.2416729801910861,0.1488252297434949,0.18601006407946696,0.15382461444471424,0.711619517752041,0.1150486189478726,-0.16303043485172014,0.07358416001159086,-0.008205512027598116,-0.5656730076520181,-0.18312846096035715,-0.1576336539586437,-0.02741150303200223,-0.06948748740308694,0.25271090859275513,0.5451871732536465,0.30552651232262884,0.4396728938033135,0.3039958519856517,-0.07085360566089659,0.4000243384801106,-0.19330275120308704,-0.1347098899120624,-0.11640126375347348,-0.059821085277064166,-0.16221876658082854,-0.09082132431466731,0.12831491719714233,-0.10806135393841541,0.1179101406773713,0.045080804007859895,-0.24467946635026477,-0.16468739554888415,-0.01780371926056458,-0.2570754135465878,-0.19133462571713475,-0.13038604364424608,-0.1880224850753177,-0.20361693641333758,-0.20203449104740165,-0.2366116250059817,-0.1150898704195429,-0.08742880521735447,-0.45173156063606035,-0.06990256277007,-0.11642095330436138,0.3558136921280945,0.6349111782122573,0.3057085915390731,0.4165322296745043,0.41912895449404186,-0.6852827435971741,-0.62568123228146,0.29161436201317686,-0.03325594349974373,-0.08078155028827674,0.3818110753141092,-0.12039611880016363,0.05071293550421849,-0.0688854461813203,0.15552778210531376,-0.15151493322554985,0.019389371152311888,-0.1209942134126153,0.2853617572576501,0.08889041885414718,0.2213721532525903,0.1847725302301715,0.0004965985220399498,0.0026093309675399227,0.2730562144007202,0.08102964873184962,-0.12164718915037448,-0.4033177911100557,-0.23879173290937997,-0.3179305457122608,-0.2976785189538642,-0.261530271290317,-0.1186268264379871,0.2961568094779945,0.44559476935303255,0.45937256798313547,0.33430958182089404,-0.19675937219072817,0.015410715694784187,0.7061538461538461,0.30702536261243013,0.27575757575757576,-0.25180876979012684,0.18315674095725246,0.6703296703296703,0.537094017094017,0.5394088669950738,0.9904960582835388,0.8791062165386002,0.06491908254883992,-0.2299185207152259,0.05116870556710623,-0.09451005020839646,0.0005824569991752737,0.02444586803331198,0.2707610924440257,-0.3325744439908313,0.08685446009389672,-0.20532055612762712,0.11730211104428877,0.5524981015985514,-0.09517432719184392,0.05278546645354957,0.06987504256754642,0.4233543132173269,-0.6253865141196917,-0.42263777705876526,-0.45693961809638234,-0.46370461589071454,0.6925495044685449,0.04812711961284914,-0.08695473413026458,0.34503618058506486,-0.17747548816533917,0.0939198605805015,-0.13101097130105993,-0.3003936273878556,-0.09735707097159595,0.13155496487564078,0.12630444973407298,-0.028439696957883384,-0.05383879131688543,0.012392747380808207,-0.059051994886300724,0.13533611425155614,-0.12107236736652252,-0.13191584473639753,-0.11620287519005991,-0.08259346830205408,0.017779201366645313,0.33529371677797465,-0.21125041198900338,-0.38715021843629216,0.031541184118792295,0.23331226295828067,-0.10011843856945707,-0.18552999372545823,-0.10096917143889368
Mentally Unhealthy Days,-0.0039247916739917725,0.3673254046320308,0.4446884576098059,0.20272914793462737,0.3176023071950674,0.5186398806653686,0.78933098385872,1.0,0.1715498002298429,0.1770341150507861,0.018800055161365375,0.1266808646357398,0.7197284487502039,0.07512757558236202,-0.3354563381723452,0.21773479075982508,-0.07543128954382029,-0.6225680490886943,-0.1411261081148512,-0.14390518292006835,0.015672085558503402,-0.07021496994367106,0.15134780556447536,0.33859812086269486,0.3562038099869382,0.15767528733410996,0.2524212336333198,-0.041564709043752514,0.40221382815085965,-0.13644021317729305,-0.09467177936115939,-0.10312583078667005,-0.08006756860195258,-0.14139497575738968,-0.04272046556437148,0.10907131770147492,-0.10850627317919988,0.021462498344016884,0.06724599010223059,-0.12385933173192015,-0.14192947675925416,0.01799577773911408,-0.14909847227229503,-0.08618740439246206,-0.04138148388485998,-0.09629745556055312,-0.08771231288034928,-0.1807840534476527,-0.16011198465753831,-0.1011899113248727,-0.08743176108456947,-0.27880298873343123,-0.025829892908437322,-0.09446857172559875,0.36559811337723463,0.6123638453407385,0.30618863616561637,0.49004227494941394,0.48315148468472585,-0.7004906637590296,-0.65157781021992,0.3361139095839087,-0.011266855544452633,-0.06528626153899818,0.40061077204690804,-0.08552688642171385,0.05723729044568625,-0.05530727591044137,0.09055296643421525,-0.0897436403818461,0.10364687467867058,0.03034151873118306,0.25624729953399034,0.20521606109495447,0.09858366514930601,0.1785163435282827,0.03699290202176098,0.0826486013986014,0.23931102795509576,0.06007933135004958,-0.09838816813537402,-0.24726532138063612,-0.2800948369894558,-0.38478653289114645,0.023389060438289828,-0.28657635467980297,-0.07253670373634516,0.32097992538949993,0.4282122602319113,0.17390384513672186,0.3413430460941773,-0.19580947712675933,0.12788990120324453,0.6313043478260869,0.18292682926829268,0.19393939393939394,-0.1391442514020451,0.24567044208987943,0.7054945054945055,0.35846153846153844,0.4566502463054187,0.7674773058819233,0.9578581286865681,0.26910029583599016,-0.1686779135262169,0.10994849904432161,-0.017105763287542056,0.27513469696780507,0.044488973789196,0.21032137518684604,-0.18006113766380527,0.08250030852770579,-0.15401135074868863,0.13570628699408094,0.39261098319879423,-0.06044496785361545,0.1262203526490597,0.03942683231256285,0.35083926031294455,-0.6130594665893897,-0.4929686131496975,-0.5450679920301567,-0.6112852928782132,0.5788071629421341,0.06992558303058713,-0.026716321243523317,0.25250775940666886,-0.16605348373457304,0.20156156244123263,-0.07228669252211853,-0.1486005159643818,-0.02658888355065661,0.21652965947771335,-0.01043638144154767,0.19152418734323942,-0.05289644556967253,0.029193225447511916,-0.04805969119150914,0.043420582695706235,-0.08795164818682308,-0.15353151308351579,-0.13767308914272072,-0.18830738350849172,-0.09422429411800914,-0.007178878093420822,-0.11777496839443742,-0.030252577573874007,-0.05913259862503348,0.016469793250425583,0.1295783787322155,-0.05379490088725938,0.08469096442531597
