,FIPS,yPLL,yPLLBlack,yPLLHisp,yPLLWhite,fairPoorHealthPerct,physUnhealthDaysAvgNum,mentalHealthDaysAvgNum,lowBirthWeightPerct,lowBirthWeightPerctBlack,lowBirthWeightPerctHisp,lowBirthWeightPerctWhite,smokersPerct,obesePerct,foodEnvIndex,physInactivePerct,exerciseAccessPerct,excessDrinkPerct,alcImpairedDriveDeathNum,drivingDeathsNum,alcImpairedDriveDeathPerct,chlamydiaCaseNum,chlamydiaCaseRate,teenBirthRate,teenBirthRateBlack,teenBirthRateHisp,teenBirthRateWhite,uninsuredNum,uninsuredPerct,primCarePhysNum,primCarePhysRate,dentistsNum,dentistsRate,mentalHealthProvidNum,mentalHealthProvidRate,preventableHospStaysNum,preventableHospStaysNumBlack,preventableHospStaysNumHisp,preventableHospStaysNumWhite,mammScreenedPerct,mammScreenedPerctBlack,mammScreenedPerctHisp,mammScreenedPerctWhite,fluVaccinatedPerct,fluVaccinatedPerctBlack,fluVaccinatedHisp,fluVaccinatedWhite,hSchoolGradCohortSize,hSchoolGradRate,someCollegeNum,someCollegePop,someCollegePerct,unemployedNum,laborForceNum,unemployedPerct,childrenInPovertyPerct,childrenInPovertyPerctBlack,childrenInPovertyPerctHisp,childrenInPovertyPerctWhite,incomeInequalityPerct80Th,incomeInequalityPerct20Th,incomeInequalityRatio,childSingleParentHouseholdsNum,HouseholdsNum,childSingleParentHouseholdsPerct,socialAssociationsNum,socialAssociationsRate,annAvgViolentCrimes,annAvgViolentCrimesRate,injuryDeathsNum,injuryDeathsRate,airPollutionAvgDailyPM25,SevereHousingProblemsPerct,SevereHousingProblemsCostBurden,SevereHousingProblemsOvercrowding,SevereHousingProblemsInadequateFacilities,driveAlonePerct,driveAlonePerctBlack,driveAlonePerctHisp,driveAlonePerctWhite,longCommuteWorkersDriveAloneNum,longCommuteWorkersDriveAlonePerct,lifeExpect,prematureAAMortalityNum,childMortalityRate,infantMortalityRate,freqPhysDistressPerct,freqMentalDistressPerct,diabeticPerct,HIVprevRate,foodInsecurePerct,foodLimitedAccessPerct,drugODRate,MVmortalityRate,insufficientSleepPerct,adultUninsuredPerct,childUinsuredPerct,disconYouthPerct,householdIncome,householdIncomeBlack,householdIncomeHisp,householdIncomeWHite,childrenFreeLunchPerct,residentialBlackWhiteSeg,nonwhiteWhiteSegIdx,homicideRate,firearmFatalitiesRate,homeownershipPerct,severeHousingCostBurdenPerct,pop,popUnder18,popOver65Perct,popBlackPerct,popNativePerct,popAsianPerct,popHawaiinIslanderPerct,popHispPerct,popNonHispWhitePerct,popNoEnglishPerct,popFemalePerct,popRuralPerct
foodLimitedAccessPerct,0.030646332,-0.047903178,-0.178160205,0.242765233,0.00699213,0.270725936,0.262647271,0.207434249,0.054819509,0.041187288,0.034062702,0.022625031,0.146202271,-0.117481666,-0.769205156,-0.04124568,-0.202320195,-0.240165896,-0.08743709,-0.096635572,-0.113248317,-0.052214892,0.141373178,0.204366996,-0.013817579,0.162630366,0.005511078,-0.064665731,0.209519612,-0.087298208,-0.24507616,-0.078599456,-0.272027185,-0.075522873,-0.082837851,0.127742001,-0.005694583,-0.012531555,-0.033926602,-0.176837808,0.012608092,0.019817281,-0.207215836,-0.138715788,-0.094924016,-0.008649918,-0.113960917,-0.052732882,-0.040699587,-0.086424634,-0.079770569,-0.085538664,-0.071149457,-0.085922601,0.074696043,0.172543387,0.2011055,0.016243549,0.237819186,-0.247966514,-0.201395937,0.110206084,-0.063926867,-0.076976122,0.193124262,-0.103114765,-0.043915741,-0.058637815,-0.046962909,-0.061542137,0.024468459,-0.310312139,-0.00213395,-0.112951757,0.041314373,0.259214501,-0.163104572,-0.136124397,0.123547606,-0.101387572,-0.086240476,-0.219851209,0.170722046,0.098594463,-0.075766165,-0.132598171,0.274500056,0.248528762,-0.018056312,0.052231425,-0.106631043,1,-0.029350597,-0.044638461,0.05755201,0.187040777,0.186307753,0.070673951,-0.219351508,-0.241148098,-0.11240264,-0.221270853,0.122335913,0.172129845,-0.138430458,-0.067511164,-0.146506719,-0.194005642,-0.093467373,-0.082696329,0.014401215,0.077568233,-0.171773189,0.049121293,-0.10533894,-0.042220957,0.195755073,-0.149250792,0.29674851,-0.062953758,0.177837751
drivingDeathsNum,-0.049553508,-0.237682329,-0.183903972,-0.213304707,-0.258289854,-0.04709489,-0.08492139,-0.069731861,0.055939398,-0.08340901,-0.05080717,-0.060348889,-0.151239473,-0.073831712,0.053236826,-0.195185972,0.26683523,0.123308288,0.990741976,1,0.108543998,0.973136799,0.116825046,-0.132092266,-0.191740112,-0.117260927,-0.279358799,0.978723008,-0.116116838,0.969223815,0.22064717,0.980460638,0.377178223,0.958608147,0.342532569,-0.031346163,-0.02304401,-0.011623478,-0.085180406,0.161971175,0.096428272,0.090046336,0.171655169,0.250347027,0.157970311,0.233908021,0.268592087,0.965034182,-0.196712413,0.969601356,0.982802748,0.210057511,0.969576128,0.979374136,-0.0231897,-0.134171413,-0.206856385,-0.031863311,-0.15269917,0.242497219,0.147894347,0.009223728,0.983396787,0.979393266,0.055432241,0.974904647,-0.245739893,0.955732911,0.307557282,0.992153351,-0.264679982,0.362492249,0.288034285,0.335751262,0.098438047,-0.060538772,0.02343341,-0.011842844,0.062339947,0.079660051,0.979856894,0.16600647,0.16299919,-0.209974915,-0.12450996,-0.062142598,-0.062322387,-0.089392754,-0.20430383,0.297326858,0.047244307,-0.096635572,-0.098874491,-0.331486478,0.191234976,-0.068329481,-0.226948077,-0.226156873,0.228004665,0.150457071,0.055808939,0.310391057,-0.007936779,0.128535856,0.181882076,0.073729002,-0.2356518,-0.305454281,0.314567948,0.982176502,0.126173224,-0.309530124,0.278247528,-0.116066082,0.442278642,0.129860943,0.045562681,-0.177774908,0.102096242,0.105800903,-0.358371936
alcImpairedDriveDeathNum,-0.06168238,-0.221550682,-0.158798598,-0.194387016,-0.239788946,-0.045881692,-0.084662646,-0.063986784,0.051391452,-0.071387636,-0.039905227,-0.053192741,-0.160444793,-0.083730814,0.050151094,-0.189109515,0.255011613,0.10906507,1,0.990741976,0.14494764,0.969576114,0.108287226,-0.12182119,-0.169901653,-0.104371159,-0.262634737,0.979128505,-0.098494357,0.955787232,0.20036761,0.974972562,0.347816453,0.940429564,0.313473409,-0.034950658,-0.024756627,-0.012677136,-0.089527862,0.137253152,0.071583709,0.075021457,0.148236879,0.22296242,0.140821827,0.207371855,0.244757249,0.954498642,-0.180293783,0.959923963,0.976312619,0.196856176,0.973006021,0.969855575,-0.024828295,-0.122441223,-0.184879069,-0.028684337,-0.144913003,0.227456647,0.140537003,0.006990623,0.979133697,0.97207802,0.051129322,0.952816373,-0.222197977,0.971991137,0.292430578,0.986591946,-0.240409967,0.329296933,0.26076941,0.304543087,0.089269997,-0.056559169,0.008394297,-0.018055335,0.047549513,0.0747129,0.970241994,0.155307515,0.153989743,-0.194224843,-0.119392002,-0.07055204,-0.06133534,-0.085161848,-0.193504407,0.291531413,0.04012034,-0.08743709,-0.09627279,-0.302415633,0.174007502,-0.057399019,-0.194816623,-0.212526189,0.211121139,0.136205973,0.054624244,0.294937781,-0.007010011,0.112461721,0.164177155,0.083206349,-0.22056914,-0.289683625,0.287720891,0.973308343,0.118487789,-0.282640346,0.25725753,-0.094048946,0.421035995,0.110957731,0.044719531,-0.168324732,0.101995582,0.099312187,-0.329390558
someCollegePerct,-0.074906605,-0.330826921,-0.392915713,-0.437985468,-0.451322146,-0.511598754,-0.520342094,-0.32771504,-0.137076307,-0.170067188,-0.120165531,-0.116550417,-0.45253813,-0.157633508,-0.025202729,-0.135918366,0.241569375,0.334000153,0.196856176,0.210057511,0.128834444,0.251465669,0.193601139,-0.598552068,-0.39147877,-0.496866067,-0.559558667,0.184775975,-0.521004409,0.28674894,0.264616156,0.228761477,0.262037135,0.268516057,0.379938341,-0.250408352,-0.059362478,-0.158887941,-0.059890568,0.44427238,0.25842393,0.27550451,0.525999932,0.252411661,0.181250704,0.263489966,0.362156869,0.321761121,0.063709247,0.267169754,0.234753119,1,0.210356665,0.251659219,-0.282894211,-0.505228893,-0.411145134,-0.226707233,-0.356547826,0.533196332,0.474701622,-0.119849799,0.189594445,0.231061658,-0.109225379,0.271721535,0.068535698,0.149524541,-0.05243563,0.259080686,-0.144211245,0.241475582,-0.090682047,0.177862052,-0.339351888,-0.147179523,-0.011943977,-0.084136515,-0.022620715,-0.044711153,0.250838008,0.207039029,0.150746547,-0.216622153,-0.23631377,-0.265213429,-0.512949154,-0.416730599,-0.022628254,-0.023050926,0.148778231,-0.085538664,-0.335350844,-0.328601721,-0.340123144,-0.543428601,-0.238467593,-0.677638594,0.545583639,0.359614276,0.365140484,0.387650134,-0.592312753,0.102892295,0.174854631,-0.413759428,-0.236824593,-0.012885143,0.121748302,0.243593315,-0.016515093,-0.007712693,0.027633199,-0.145969934,0.35637637,0.114578844,-0.381364917,0.360670157,-0.439026282,0.449440235,-0.099337186
SevereHousingProblemsPerct,0.019294434,-0.204137781,-0.109014758,-0.066121644,-0.259086692,0.444556708,0.439079589,0.357989376,0.075141281,-0.060691777,-0.094361231,-0.086190335,0.336369241,0.107477659,0.000463599,-0.106521225,0.172373379,-0.173183667,0.26076941,0.288034285,0.043459673,0.256220601,0.14946462,0.124237161,-0.193713779,0.004132983,-0.278868063,0.282826231,0.131582044,0.258271312,0.176747107,0.233730982,0.275973526,0.247670706,0.225406416,0.060293143,-0.045670091,0.02570088,-0.104395058,0.091418825,0.126861693,0.097730877,0.056071035,0.270400079,0.207645122,0.305482556,0.25172266,0.269950581,-0.33259109,0.241909717,0.2552334,-0.090682047,0.261117708,0.254078208,0.221240883,0.224864802,-0.033288342,0.242818964,0.212738496,-0.104021705,-0.21994274,0.253170921,0.277282975,0.270106566,0.284194782,0.269275189,-0.426889006,0.221007455,0.270938705,0.251021176,-0.44932927,0.344089642,1,0.77626394,0.638933857,0.295492297,-0.01546694,-0.048679482,0.148815512,-0.116469697,0.251839882,-0.047416768,0.126203742,-0.244583082,-0.259734086,-0.308191148,0.459968353,0.424518613,-0.250766568,0.042844882,0.001808447,-0.00213395,-0.284970164,-0.431961407,0.445137009,0.260573161,-0.26235173,-0.119627796,-0.090041305,0.118184046,-0.140229963,0.040290023,0.320744321,0.306700393,0.104020956,-0.099816492,-0.430131452,-0.378880963,0.685785426,0.264009375,0.280266573,-0.407009565,0.13685039,-0.159544428,0.188196916,0.10873736,0.364204133,-0.448046007,0.320132061,0.089496781,-0.412383491
annAvgViolentCrimes,-0.047960062,-0.170876956,-0.113132234,-0.133659238,-0.1874832,-0.015476439,-0.040216093,-0.021336089,0.062192835,-0.055546658,-0.008450495,-0.032587691,-0.140147312,-0.093629863,0.033312657,-0.158717696,0.212853987,0.050856436,0.971991137,0.955732911,0.095568593,0.965551051,0.101364821,-0.082733603,-0.113489579,-0.069761953,-0.213888124,0.967761892,-0.05068142,0.921964146,0.167383152,0.950808071,0.28138628,0.904235106,0.258227412,-0.026306509,-0.012463532,5.62E-05,-0.086499257,0.08984975,0.035248689,0.040583097,0.106192639,0.153070686,0.085226653,0.147535748,0.177090266,0.927214075,-0.150300478,0.939064252,0.958952647,0.149524541,0.972386281,0.94719037,-0.003349703,-0.058821174,-0.131052763,-0.009477271,-0.112187758,0.156463052,0.084043413,0.02193377,0.966914821,0.954807838,0.063651165,0.909679499,-0.167766803,1,0.285713454,0.970399351,-0.189570995,0.259669343,0.221007455,0.2523367,0.084553508,-0.049146204,-0.007201395,-0.009774022,0.037048074,0.071509237,0.950748503,0.106624923,0.125446854,-0.149173517,-0.082501262,-0.03304599,-0.021077757,-0.045195521,-0.141359832,0.271452508,0.029086216,-0.058637815,-0.052963159,-0.252482971,0.165911627,-0.017875712,-0.142776439,-0.151870917,0.129238625,0.087185395,0.029388389,0.232783396,0.028960199,0.105575753,0.134156626,0.13215193,-0.166180544,-0.267826403,0.241092618,0.953706141,0.096979738,-0.22115787,0.217906899,-0.069306968,0.357909661,0.083629718,0.059791243,-0.165802383,0.106347896,0.075725569,-0.271871099
fairPoorHealthPerct,0.083479671,-0.004770131,0.223081745,0.440023567,0.132859265,1,0.934519613,0.630465545,0.285114458,0.099730386,0.268780102,0.11859217,0.562663812,0.059765719,0.01847541,-0.099681645,-0.00576112,-0.62218623,-0.045881692,-0.04709489,-0.020382823,-0.042452434,0.051458151,0.664723945,0.237854886,0.493513305,0.205434555,-0.001615227,0.487415892,-0.066817727,-0.137268782,-0.052240573,-0.141688019,-0.053972393,-0.10095168,0.173919382,0.041894548,0.186541455,-0.059577214,-0.419956684,-0.149747005,-0.148888109,-0.471822627,-0.258716549,-0.146752974,-0.138869552,-0.305874971,-0.039010048,-0.247345538,-0.070376706,-0.047518758,-0.511598754,-0.026330644,-0.061867438,0.536664338,0.686541763,0.113570885,0.302178402,0.511094796,-0.564937689,-0.58994689,0.394411267,0.001769382,-0.029095089,0.356661962,-0.087060137,-0.250318088,-0.015476439,0.12608563,-0.06125514,-0.26562798,-0.238949064,0.444556708,0.081749723,0.625899672,0.247218858,-0.127176286,0.043148293,0.224772043,-0.062099098,-0.060370859,-0.358801299,0.123052244,0.00802842,-0.104270142,-0.129113597,0.961301514,0.774679217,-0.199951265,-0.009474363,-0.379534464,0.270725936,-0.079946121,-0.0877105,0.608400175,0.635131405,-0.070105579,0.395571778,-0.580522396,-0.076265449,-0.361091637,-0.303953839,0.692783163,0.124099568,-0.235402804,0.116041203,-0.208903685,-0.221578379,0.153764869,-0.046992591,0.373010721,-0.22797857,-0.165171877,0.099397714,-0.130076731,-0.018856752,0.831690388,-0.826079919,0.654389697,-0.141937249,-0.248382056
fluVaccinatedPerctBlack,-0.052822568,-0.091225481,-0.050150054,-0.357092325,-0.048806489,-0.146752974,-0.103169752,-0.010660881,-0.096334819,-0.142984497,-0.287829913,-0.162616671,0.04448079,0.046338922,-0.128809108,-0.021152984,0.060608523,0.011668637,0.140821827,0.157970311,0.063648149,0.125921262,0.190656648,-0.268391771,-0.362776628,-0.202411616,-0.188180518,0.127787977,-0.081211427,0.161850355,0.252189138,0.123926877,0.208931931,0.130427988,0.174075689,0.022608055,-0.022134808,-0.159392282,0.039428643,0.317033431,0.401850021,0.150878979,0.321118801,0.651161759,1,0.496704592,0.648594979,0.173457242,0.052250101,0.145582227,0.138387731,0.181250704,0.138546029,0.14990397,-0.129186198,-0.165084732,-0.015305626,0.075631529,-0.080510146,0.162485863,0.096945897,0.077243169,0.121242002,0.14013049,-0.017007153,0.176956135,-0.107721241,0.085226653,0.024764678,0.131831785,-0.120228759,0.363528786,0.207645122,0.302160497,-0.058765081,0.066484478,-0.061894123,-0.109779205,-0.006471,0.003333826,0.146851824,0.122787335,0.116413471,-0.124976428,-0.058219244,0.012316295,-0.10545471,-0.00850968,0.019979527,0.091567687,0.20376513,-0.094924016,-0.063361459,-0.05993103,0.082830128,-0.092044186,-0.07280246,-0.076333138,0.165995379,-0.065914267,-0.03677425,0.145143816,-0.058851707,0.094031397,0.26330726,-0.178887256,-0.092893133,-0.152192379,0.216544018,0.144623001,0.024080032,-0.126990573,0.201799441,-0.113527202,0.19815388,0.056920318,-0.169143394,0.074264468,-0.051733538,0.14931988,-0.039152964
uninsuredPerct,0.060804636,0.070684452,0.327533087,0.213201777,0.242563612,0.487415892,0.52464636,0.464558987,-0.026397014,0.153153392,-0.001842627,-0.050026086,0.308948407,-0.061197503,-0.035620757,0.074241683,-0.125150598,-0.511148715,-0.098494357,-0.116116838,-0.024509217,-0.110052995,-0.114825581,0.413581319,0.282857897,0.395121634,0.244506948,-0.043067666,1,-0.158481659,-0.165546814,-0.120477017,-0.294659806,-0.126017711,-0.179848765,-0.001120011,0.026924087,0.01259082,-0.014317819,-0.36814914,-0.128227565,-0.221899906,-0.350895627,-0.377738137,-0.081211427,-0.330362579,-0.369944011,-0.098338321,-0.01762686,-0.148445237,-0.114945002,-0.521004409,-0.082787921,-0.130804526,0.135432494,0.485306464,0.213050972,0.221639402,0.232869991,-0.539039565,-0.444760938,0.078565259,-0.057910615,-0.098636658,0.118624192,-0.157542005,0.237684011,-0.05068142,-0.133587979,-0.123498745,0.104548439,-0.421634195,0.131582044,-0.086954578,0.359664963,0.074948411,-0.311589532,0.097149223,-0.047109848,-0.004227326,-0.131107026,-0.335577736,0.10642528,0.044115737,0.073220322,0.012906372,0.523182648,0.518574368,0.067539347,-0.134973214,-0.217101975,0.209519612,0.119729522,0.221802685,0.105373009,0.964599288,0.704230497,0.330814867,-0.536782002,-0.208477276,-0.38126626,-0.374523117,0.583490842,0.088705553,-0.189066113,0.141886851,-0.022978477,-0.001133412,-0.096413656,-0.119307708,0.178827246,0.131509465,-0.244583212,0.323031084,-0.301742494,-0.092193869,0.374044851,-0.292402303,0.536991137,-0.021482951,0.145485931
residentialBlackWhiteSeg,0.006559712,-0.112463589,-0.036824025,-0.1282646,-0.143834671,0.124099568,0.116312478,0.10194948,-0.053860788,-0.081577977,-0.061565236,-0.034289849,0.077399497,0.012388872,-0.039104732,0.048941252,0.045181961,-0.024287374,0.112461721,0.128535856,-0.003986245,0.105333602,-0.084214374,0.053318673,0.008224488,-0.086711785,-0.012950891,0.14560908,0.088705553,0.104294091,0.087556064,0.100066556,0.16853302,0.097866126,0.136959917,-0.116876363,-0.089740262,-0.174775404,-0.161214582,0.029609433,0.138880208,0.035097691,0.029475472,0.254466186,0.094031397,0.262159904,0.225863265,0.137041976,-0.08874963,0.107754714,0.119478609,0.102892295,0.13243625,0.117075602,0.005587258,0.066701366,-0.110644776,-0.132117772,0.067457091,0.023833508,-0.065606866,0.200339699,0.140129206,0.134512463,0.078563092,0.126552144,-0.223054543,0.105575753,-0.048536876,0.12117999,-0.19512492,0.041235031,0.306700393,0.259177413,0.194676543,0.114280802,-0.122806144,-0.192969037,0.059210623,-0.175316771,0.117447704,-0.030756648,0.105625041,-0.106230985,0.030856243,0.076439204,0.137514543,0.131573106,-0.086758006,-0.055580919,-0.063891452,0.172129845,0.059205677,-0.198956577,0.080984403,0.132089434,-0.070984056,0.052466905,0.009014471,0.151898938,0.037007488,-0.015433417,0.050975418,1,0.563691338,-0.132843681,-0.324386204,-0.131549393,0.244124067,0.126476973,0.116448785,-0.078356211,-0.163542317,-0.155212127,0.054695474,-0.062783202,0.094637227,-0.050813552,0.182284612,0.096211006,-0.234893926
mammScreenedPerctHisp,0.065972707,-0.079669103,-0.107844445,-0.228275254,-0.096630146,-0.148888109,-0.099716437,-0.00490021,0.002441817,-0.14444615,-0.022569532,-0.061402721,-0.015167791,0.115705967,-0.170897733,0.059125775,0.168033558,0.060761657,0.075021457,0.090046336,0.077139615,0.081840213,0.052095297,-0.248228688,-0.173901129,-0.221369427,-0.198102158,0.065845549,-0.221899906,0.098728945,0.119695588,0.072911465,0.168569783,0.075845006,0.20188965,-0.108453752,0.000328086,-0.152622124,-0.099970229,0.601407563,0.214732304,1,0.449522803,0.377973415,0.150878979,0.307287979,0.353620619,0.085299451,-0.094152963,0.09021474,0.081442414,0.27550451,0.072083992,0.087264544,-0.007348592,-0.185786197,-0.168437695,0.133910805,-0.037420544,0.127858104,0.112513347,-0.013403484,0.070079614,0.082994997,0.027019246,0.108134758,-0.192870657,0.040583097,0.123466454,0.080748245,-0.112554553,0.303580772,0.097730877,0.218702035,-0.083109487,-0.042993714,0.007570304,-0.183757457,-0.079670682,-0.004882887,0.087299721,0.165642973,0.104108601,-0.122986745,-0.231474311,-0.085869215,-0.110803687,-0.047549519,0.108893536,0.142759996,0.214430392,0.019817281,0.070339879,-0.092275244,-0.000504163,-0.224629438,-0.184343415,-0.099764141,0.175641992,0.107421642,0.026595184,0.062856674,-0.190860844,0.035097691,0.256295492,-0.176094743,-0.188073367,-0.05526201,0.260413522,0.088212116,-0.113667133,0.019911172,0.195192878,-0.258450789,0.129451121,0.159375406,-0.207847115,0.152489968,-0.157611554,0.177349209,-0.035511589
adultUninsuredPerct,0.077220785,0.03099752,0.296282282,0.222212409,0.206934409,0.635131405,0.6482183,0.52898782,0.03803205,0.128921398,0.021795457,-0.027747654,0.398136832,-0.004857141,0.007694732,0.045647919,-0.067707633,-0.537612585,-0.057399019,-0.068329481,-0.00248146,-0.07260732,-0.091898597,0.52392899,0.251772522,0.443429486,0.244986154,0.006039383,0.964599288,-0.11233291,-0.14598878,-0.082881451,-0.22728083,-0.087715719,-0.162931343,0.053541998,0.019305293,0.054434594,-0.015894394,-0.392381449,-0.119456792,-0.224629438,-0.398781017,-0.345038679,-0.092044186,-0.290416741,-0.347405691,-0.050459165,-0.086433784,-0.10485203,-0.069746328,-0.543428601,-0.033416259,-0.08592674,0.261840735,0.55493624,0.152033395,0.247944364,0.283514136,-0.560579215,-0.483083982,0.130502355,-0.008568763,-0.047148302,0.164743224,-0.112364024,0.101161841,-0.017875712,-0.04796555,-0.084858304,-0.029336335,-0.351794658,0.260573161,-0.0227979,0.497810708,0.092038641,-0.270816757,0.113460703,0.0209836,0.004738256,-0.085822301,-0.348474119,0.095379743,0.026172151,0.009338728,-0.03161097,0.656493344,0.610269038,-0.026218526,-0.123681737,-0.254433996,0.187040777,0.044025337,0.113804515,0.260520607,1,0.51204641,0.305973996,-0.566411827,-0.148084572,-0.386372265,-0.3600162,0.670413204,0.132089434,-0.188789284,0.11294229,-0.131133126,-0.072846801,-0.019693037,-0.071020823,0.32019217,-0.02074025,-0.210304748,0.272730709,-0.248543359,-0.053946172,0.512923389,-0.456970853,0.633165443,-0.01877923,-0.02033824
childUinsuredPerct,-0.00504598,0.053177154,0.312785809,0.131096248,0.203749732,-0.070105579,-0.037245862,0.025047013,-0.263812034,0.178606195,-0.049733828,-0.140588428,-0.105075411,-0.203888127,-0.04841492,0.052719931,-0.200996378,-0.171090859,-0.194816623,-0.226948077,-0.070645508,-0.202319605,-0.134214981,0.028741748,0.330077141,0.20112363,0.167660464,-0.174872603,0.704230497,-0.248189356,-0.193306687,-0.196645354,-0.410442964,-0.207355483,-0.250506689,-0.139547676,0.031042254,-0.100568923,0.00109155,-0.185876183,-0.126999151,-0.184343415,-0.129512605,-0.371570222,-0.07280246,-0.335614137,-0.33871605,-0.228955846,0.21809285,-0.227598661,-0.211442085,-0.238467593,-0.199517735,-0.220544234,-0.285624129,0.030252893,0.302723725,0.003875746,-0.022539838,-0.186517121,-0.060323136,-0.142256785,-0.186169014,-0.213453466,-0.078276453,-0.246742831,0.483417047,-0.142776439,-0.335458635,-0.209174039,0.379158862,-0.517686238,-0.26235173,-0.292517065,-0.053267849,0.013024323,-0.279170598,0.02327323,-0.23061247,-0.007158571,-0.222051058,-0.218933323,0.090680798,0.029160185,0.246221181,0.154678348,-0.050272237,0.008910952,0.156456229,-0.149768549,-0.169313395,0.186307753,0.281023273,0.460894319,-0.343130429,0.51204641,1,0.310663163,-0.162803787,-0.24377415,-0.148084916,-0.175465035,0.059141257,-0.070984056,-0.165488501,0.124686011,0.271729968,0.184639537,-0.341920302,-0.221816176,-0.042042733,0.354604635,-0.327733014,0.340731145,-0.334301383,-0.176806068,-0.042480758,0.182130822,0.144447291,-0.033557464,0.498725919
mammScreenedPerct,-0.083940589,-0.172152633,-0.213557508,-0.424799383,-0.302175583,-0.419956684,-0.364484405,-0.163715743,-0.175684685,-0.151206267,-0.268951526,-0.235528899,-0.166396712,0.075948217,-0.063887055,0.046323592,0.201530359,0.243869533,0.137253152,0.161971175,0.095674542,0.158285054,0.124670106,-0.520429334,-0.237315013,-0.403912396,-0.447451004,0.121801089,-0.36814914,0.183679683,0.226885168,0.147803788,0.325276603,0.168523108,0.37361424,-0.187891085,-0.079452693,-0.196095599,-0.124508393,1,0.496462434,0.601407563,0.924204258,0.617348301,0.317033431,0.422107633,0.607736576,0.157552964,0.027406073,0.166280311,0.15092769,0.44427238,0.132799387,0.164926239,-0.202384056,-0.438617249,-0.105146597,-0.090000156,-0.197136646,0.381682786,0.378699872,-0.203063549,0.125471197,0.14835218,-0.077457036,0.212023374,-0.074390821,0.08984975,0.086816469,0.170202452,-0.168381309,0.44169586,0.091418825,0.317672149,-0.202416486,-0.165152336,0.101844901,-0.144023981,-0.044638076,0.023953354,0.164422846,0.218858942,0.071758559,-0.233367563,-0.13377265,0.065111392,-0.377702902,-0.241856847,0.100212339,0.01064992,0.306834094,-0.176837808,-0.14207066,-0.315050564,-0.125797433,-0.392381449,-0.185876183,-0.432577623,0.442458208,0.119335268,0.17220543,0.256768405,-0.396134518,0.029609433,0.341054239,-0.297607452,-0.150405004,-0.085005552,0.269205049,0.16040845,-0.141794935,0.010858625,0.244241037,-0.270943597,0.22439167,0.1645587,-0.429417943,0.361815823,-0.327635657,0.255558882,-0.06971447
mammScreenedPerctWhite,-0.186160512,-0.173060809,-0.236113267,-0.358356787,-0.324720215,-0.471822627,-0.41924149,-0.192176288,-0.196659618,-0.136294436,-0.243869009,-0.25772019,-0.257630507,0.004835054,-0.052597689,0.027524123,0.20674422,0.202220475,0.148236879,0.171655169,0.139232366,0.171157699,0.218475895,-0.508780264,-0.230716733,-0.409851128,-0.472536146,0.138336269,-0.350895627,0.214678503,0.339938422,0.172317645,0.364981712,0.195286702,0.415762069,-0.257340813,-0.128682012,-0.191424518,-0.188501184,0.924204258,0.399148016,0.449522803,1,0.530043408,0.321118801,0.372600656,0.548216747,0.170651818,0.025977188,0.18806902,0.170686331,0.525999932,0.149134306,0.185012507,-0.31000114,-0.417263751,-0.071368019,-0.111864981,-0.298144242,0.37361869,0.369238606,-0.193680392,0.142669359,0.1668427,-0.09074947,0.234067655,-0.004164202,0.106192639,0.079358051,0.176704392,-0.104361053,0.464337698,0.056071035,0.326561783,-0.26275232,-0.176177177,0.157824885,-0.153216491,0.021644694,-0.017154673,0.184685594,0.161476399,0.065015261,-0.171698348,-0.123509848,0.068811287,-0.435233653,-0.293151796,0.136394392,0.022329443,0.279621757,-0.207215836,-0.228007796,-0.304259531,-0.174696467,-0.398781017,-0.129512605,-0.445665271,0.399809047,0.070608766,0.168200797,0.264810882,-0.385352588,0.029475472,0.285201491,-0.262182073,-0.109533597,-0.13704997,0.273574736,0.179665903,-0.187406306,0.088938529,0.241876098,-0.179272565,0.267580377,0.172753169,-0.436678579,0.378711308,-0.429195798,0.287000784,-0.061874246
dentistsRate,-0.043879937,-0.187219662,-0.250191651,-0.294766247,-0.335600123,-0.141688019,-0.12641649,-0.047282019,-0.035328629,-0.001983243,-0.147519434,-0.066658587,-0.021855753,0.083824193,0.086156338,-0.020899179,0.405449222,0.19909926,0.347816453,0.377178223,0.041665898,0.355503322,0.052399825,-0.200662878,-0.109355343,-0.122622079,-0.298443492,0.313655291,-0.294659806,0.38745211,0.61276228,0.360515864,1,0.381217618,0.570254169,-0.134635055,-0.151673131,-0.170533571,-0.21894509,0.325276603,0.182086737,0.168569783,0.364981712,0.458451196,0.208931931,0.384952743,0.471446424,0.385453256,-0.2627065,0.358820624,0.346899412,0.262037135,0.31823335,0.357104488,-0.060004791,-0.216148033,-0.153094828,0.017486591,-0.191090681,0.229032842,0.16590688,-0.072440742,0.326654709,0.343818121,0.05515559,0.412398324,-0.236620216,0.28138628,0.262436591,0.363044905,-0.275533797,0.435762368,0.275973526,0.421240188,-0.034255154,-0.080472582,0.046191425,-0.100522119,0.149357005,0.092355902,0.357898174,-0.02990365,0.063296709,-0.148536266,-0.190170025,-0.045218164,-0.1349876,-0.096735218,-0.120718433,0.007400773,0.202551667,-0.272027185,-0.145705153,-0.346003283,0.167203019,-0.22728083,-0.410442964,-0.467050625,0.266662114,0.20966744,-0.022943798,0.19884606,-0.02815437,0.16853302,0.219311661,-0.180336911,-0.253119015,-0.273604965,0.375388439,0.355527757,-0.011542491,-0.223950349,0.278593892,-0.196127836,0.374367203,0.212831554,-0.124112537,0.004314237,-0.114974731,0.154887361,-0.543356676
